NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,314.3875,9.586957720431084
ALMATTI,16.3450459,75.9012249,519.36,0.3394112549695556
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,342.625,5.126524163602469
BALIMELA,18.2296614,82.0630683,454.9044444444445,4.321574108791561
BANSAGAR,24.18925565,81.2871821733634,340.6044444444444,1.3444618915305069
BARGI,22.59238445,79.189308180866,422.2944444444445,0.8342078744400355
BARNA DAM,23.0524678,78.0640063,347.67,1.138189351557991
BARVI DAM,19.1881163,73.3362814,72.445,0.2474873734153027
BHADAR,23.5779856,77.9285465333822,106.47888888888887,2.3836392577550662
BHADRA,29.1012943,75.1675355,654.5277777777778,3.746617733962779
BHAMA ASKHED,18.8382955,73.725155,671.48,
BHANDARDARA,19.5551306,73.7558419,655.3422222222222,177.3705380536588
BHATGHAR,22.3578313,91.7843113,623.28,0.0
BHATSA,19.3256654,73.1931999,140.37,3.4839094419918584
BHIMA(UJJANI),18.0713009,75.1195389,495.5544444444444,2.454450606098606
BISALPUR,28.3176982,79.842240707502,313.922,1.7136860856061047
BRAHMANI(GUJ),21.2778977,85.0278819,62.512,1.7334560853970296
CHANDAN DAM,18.2454718,75.5261242,138.685,10.344972208759186
CHASKAMAN,18.9607567,73.7854046,649.53,0.0
DAMANGANGA,20.3161771,72.8311695,78.70555555555556,0.5144441444683562
DANTIWADA,24.3239388,72.3255763,178.33777777777777,5.626621494684399
DARNA DAM,19.7394692,73.6697073,571.5,
DHOM,,,690.151111111111,167.49635208299645
DIMBHE DAM,19.096012,73.7440799,719.0899999999999,0.0848528137423487
DONKARAYI,17.9273073,81.80064565,313.83500000000004,2.6092240225783385
DOYANG HEP,26.2323405,94.2608939305724,319.27,0.8592147577875903
DUDHAWA,20.30560355,81.784390153548,423.52,1.883206485403749
DUDHGANGA,33.8893255,74.6836692,644.3155555555555,2.328347649681584
GANDHI SAGAR,21.1457864,79.0987312544945,398.0533333333333,2.5995384205662377
GERUSOPPA,14.2433775,74.6532531,49.82555555555555,2.552215268698504
GETALSUD,23.4454661,85.5456769,588.79,1.3777155003846149
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,659.9355555555555,4.7759844825729845
GIRNA,,,393.9611111111111,4.8022089824487
GOBIND SAGAR(BHAKRA),,,507.03333333333336,3.749733323851175
GUMTI,22.93108075,80.0367816265992,92.3375,1.0779444724633451
HARANGI,12.4948912,75.8392181,870.1544444444444,1.7789541246973437
HARIHARJHOR,,,146.625,0.3380828300875362
HATHMATI,23.5378487,72.899316,179.128,1.648975439477504
HEMAVATHY,13.1463734,76.4483751,885.7411111111111,5.3057432194850325
HIRAKUD,21.54901785,83.8937312620797,191.1955555555556,0.7978895774339834
IDAMALAYAR,10.1925052,76.7211181,157.5,5.692563130963072
IDUKKI,9.8154785,76.9991599480914,722.0811111111111,5.451507691557546
INDIRA SAGAR,22.28453935,76.4718831695605,260.0133333333333,3.220295017541103
ISAPUR,20.5899347,77.2098188093994,435.89,4.887767895471308
JAISAMAND,24.2408582,73.9493619,296.075,3.9527269068328232
JAWAI DAM,25.09880775,73.1498723820145,312.905,0.6717514421272323
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,461.6477777777778,2.6412959781979044
JHAKAM,24.0984575,74.7282574,358.3277777777778,2.1473982966474696
JIRGO,25.0699961,82.9374163,93.158,3.088651809446966
KABINI,12.0140065,76.4152088,695.0377777777778,1.5857945782618017
KADANA,,,126.8877777777778,1.0719932110066903
KADDAM (K.N.R.),19.0991812,78.7800368,212.33,
KAKKI,,,971.4655555555556,4.739501849116386
KALLADA(PARAPPAR),80.95,77.0722222222222,105.953,6.600550566261708
KANDALERU,14.34397655,79.5958785963203,77.00999999999999,8.606392972668626
KANGSABATI,22.792957,86.9767406,130.1688888888889,2.120757202300899
KANHER,22.6329916,78.8144437915916,690.0840000000001,1.2905541445441404
KARJAN,21.7118499,73.5043874,111.98,3.317133551728056
KHADAKVASLA,18.4372365,73.7651846,581.6433333333333,1.369269878438865
KHANDONG,25.523157,92.6523398,721.6,
KOL DAM,31.3826712,76.8815127,640.192,0.5572880763124471
KOLAR DAM,,,460.994,1.695900940503318
KONAR,23.8836171,85.7962407,423.425,3.468856680041216
KOYANA,,,658.0422222222222,2.38210399530426
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,748.4511111111111,4.256948568060382
LINGANAMAKKI,14.1731954,74.8292508,550.2433333333333,3.885997297991806
LOWER BHAWANI,27.709805,85.6071765,274.7944444444445,5.341317981339232
LOWER MANAIR,18.3996537,79.1310126,275.70000000000005,4.473158839120289
MACHCHHU-I,,,134.834,0.9211297411331408
MACHCHHU-II,,,56.50599999999999,1.0200392149324442
MACHKUND(JALAPUT),18.459192,82.548478,834.9077777777778,2.338048212600497
MAHANADI,20.860055,84.149394,346.1111111111111,2.157918235501784
MAHI BAJAJ SAGAR,23.6284854,74.5472827,280.93888888888887,0.9489394665156952
MAITHON,23.838125,86.8075539772727,146.84555555555556,1.461686620920425
MALAMPUZHA,10.8190998,76.6652482,278.4422222222222,330.0550118077961
MALAPRABHA(RENUKA),31.258165,77.6557982,630.6877777777778,3.20249035040615
MANDIRA DAM,22.3073212,84.6193753164174,207.7333333333333,0.7656587577591883
MANI DAM,13.6759636,75.0477553,586.355,4.080894509785825
MANIKDOH,19.8500056,77.5023636,704.3022222222222,6.275453724189562
MATATILA,25.1002237,78.3719184832803,307.8588888888889,1.7198288028496216
MAUDAHA,25.70656655,80.0434571115807,146.86666666666667,1.1150485789118607
MAYURAKSHI,24.157345,87.283314,116.3788888888889,2.325212057235019
MEJA,25.1648519,82.1401075344574,170.86666666666667,7.068474611493863
METTUR(STANLEY),11.908625,77.8007315102992,231.17666666666668,7.9713533982630675
MINIMATA BANGO,,,356.5155555555555,1.806682810505973
MULA,,,550.401111111111,2.5810242368314107
MULSHI,18.5134117,73.5668845512146,606.6,0.348807492274263
MUSI PROJECT,,,196.35,
NAGARJUNA SAGAR,16.495012,79.2208086604122,169.1577777777778,12.249572214752837
NANAK SAGAR,28.962642,79.840101245,213.755,0.2192031021678313
NARAYANPUR,24.04358345,86.5806128001105,491.7411111111112,0.6142158505860295
NIRA DEOGHAR,18.0938071,73.7113388394077,667.0600000000001,0.0894427191000039
NIZAM SAGAR,18.1735195,77.9340163606773,425.864,3.413924427986061
OMKARESHWAR,22.2429799,76.1495705,194.724,1.2437966071669442
PANAM,,,125.42333333333332,2.0897128989409066
PANCHET HILL,23.6894152,86.7619917,126.25333333333332,1.220341482263604
PANSHET(TANAJISAGAR),,,636.36,
PARAMBIKULAM,10.3865889,76.7681666,551.8533333333334,5.086432934778557
PENCH(TOTLADOH),,,486.4422222222222,5.161254154219154
PERIYAR,10.1643734,76.4425439,863.5911111111111,2.185923400101511
PONG DAM(BEAS),,,419.8533333333333,3.2837706984501835
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,198.262,109.21890619302135
RAJGHAT DAM,24.76354165,78.2306857680294,370.945,0.0777817459305298
RAMGANGA,21.8098071,88.376534,355.1433333333333,4.511247055970218
RANA PRATAP SAGAR,24.8132257,75.600809123949,351.8211111111111,1.2109959170497386
RANGAWAN,26.184431,78.6049569,227.5666666666667,2.3503687653926413
RENGALI,21.65591265,84.0289177970114,121.82,1.497022043925873
RIHAND,24.150983,82.8978537,262.28333333333336,2.4779326060246336
SABARMATI(DHAROI),,,187.5425,2.823643795827357
SALANADI,,,75.9511111111111,3.066461496759924
SANJAY SAROVAR,22.34751275,79.6170499015841,518.69,0.2966479394838204
SAPUA,20.5138363,85.598098,168.318,0.5263268946196875
SARDAR SAROVAR,21.8378767,73.7559923648656,130.56444444444446,7.987211827526414
SATHANUR,12.2047442,78.8891979,220.83,0.0707106781186607
SHARDA SAGAR,23.8728109,78.9006882,185.11,1.0721007415350472
SHETRUNJI,21.4016951,72.0033843,54.57666666666667,1.102088925631685
SHOLAYAR,10.3108449,76.8075228,995.21125,10.36932624550477
SINGUR,22.8130387,88.2283646,522.0625,2.94204435724549
SIRSI,14.6192362,74.8388611,214.05,2.827985148475864
SOMASILA,14.4986502,79.3138784,93.24333333333334,6.137847749822408
SRIRAMSAGAR,18.8812115,78.1441131,329.53222222222223,3.7612989038953626
SRISAILAM,16.0909794,78.8656307623982,265.4433333333333,5.132567583578418
SUKHI(GUJ),,,147.284,0.79475153349962
SUPA,,,552.26,7.993028212135847
SURYA,,,118.5,
TANDULA,21.1879859,81.3977351,330.20000000000005,1.2922074136917692
TATTIHALLA,15.2735408,74.7806536,460.06,6.65134071697829
TAWA,53.4631552,-113.427559,354.5811111111111,1.6289140895428105
TEHRI,30.40260205,78.3883578903798,826.3788888888889,2.579779275657369
TENUGHAT,23.7469287,85.7543455,259.9511111111111,0.3896615340408912
THEIN DAM,32.4425,75.728611,517.6533333333333,4.817862596629372
THOKARWADI,,,665.812,1.6183695498865869
TILAIYA,23.7452169,85.8300721,367.3175,2.22729095539852
TILLARI,15.8084943,74.1968244,110.655,0.929749070090064
TUNGABHADRA,15.3444252,76.4933824,495.99777777777774,2.1829439856406
UKAI,22.8939198,77.8148905291473,102.23222222222222,2.964231678604841
UMRONG,,,605.0,
UND-I,,,98.0,0.0
UPPER INDRAVATI,,,637.3033333333333,3.268810945894558
